order,scope,pair,channel,n,mean,median,p10,p90,positive,zero,negative,minimum,worst_decile_mean,tail_count,assd_common_valid,assd_not_jointly_defined,assd_left_undefined,assd_right_undefined,assd_delta_mean_px,assd_delta_median_px,assd_adverse_upper_decile_mean_px
4,REFUGE,FT_RP-C,macro,336,-0.7594197088605273,-0.4147634816994705,-3.917394818979342,2.17759654247911,108,5,223,-7.8804172664766465,-4.891943862764198,34,,,,,,,
4,REFUGE,KDG-C,OD,336,0.021821258317295835,0.021941757495436143,-0.08847740064720222,0.14642733074849423,200,4,132,-0.34167856825414455,-0.17055795435838897,34,336,0,0,0,-0.017321942612037768,-0.013303961968640365,0.19492026926642786
4,REFUGE,KDG-C,OC,336,-0.03000825632572786,-0.013693769117334442,-0.2244121532321508,0.1371586022516469,142,6,188,-0.9263676006709298,-0.33470756498584253,34,336,0,0,0,0.007339219213876964,0.008137701702691569,0.18191380293221604
4,REFUGE,KDG-C,macro,336,-0.00409349900421634,-0.0012726522449046929,-0.12089938451509408,0.11953668100795345,165,0,171,-0.5472263295026925,-0.20990972671144686,34,,,,,,,
4,REFUGE,K_ALL-C,OD,336,0.02386769495476051,0.01500536954727738,-0.08702029613076867,0.14917228315850517,209,2,125,-0.3988842780949131,-0.15186651137856222,34,336,0,0,0,-0.014669515013459176,-0.009409170880473994,0.19398679127910862
4,REFUGE,K_ALL-C,OC,336,-0.031518531288829074,-0.025782148997494092,-0.21356083091530476,0.14438454904265874,139,1,196,-0.7461005552304667,-0.3213011631975153,34,336,0,0,0,0.01014046910087106,0.009641142267510672,0.1732418767533322
4,REFUGE,K_ALL-C,macro,336,-0.0038254181670342594,-0.004267510289934773,-0.11263254054418304,0.11987020750541255,155,1,180,-0.4518588488634845,-0.1952754867767656,34,,,,,,,
4,REFUGE,K_MAG-C,OD,336,0.00426282461505258,0.0034369669672851266,-0.0060995235296346095,0.017638938447023245,221,32,83,-0.04067211277388738,-0.016629027150743776,34,336,0,0,0,-0.00209452294350592,-0.000551535187943486,0.03262416922151262
4,REFUGE,K_MAG-C,OC,336,-0.004386801033877347,0.0,-0.02410298741019612,0.01321265480705991,117,64,155,-0.18884203343287886,-0.044760598742609965,34,336,0,0,0,0.0018304528072382587,0.0,0.03446796588521466
4,REFUGE,K_MAG-C,macro,336,-6.198820941285437e-05,0.0007421982171240682,-0.012472926181289479,0.011119345812976578,183,20,133,-0.08734892996333787,-0.023666593778986077,34,,,,,,,
4,REFUGE,K_FREE-C,OD,336,0.00531466422279315,0.003936149685207502,-0.022127375284247686,0.03906035825713139,203,10,123,-0.14356776222913537,-0.0518187578374515,34,336,0,0,0,-0.002087530972057625,-0.0016239302497158548,0.07627247582533776
4,REFUGE,K_FREE-C,OC,336,-0.012639777798975627,-0.0052856793687272585,-0.08813950733725928,0.05895262486049768,142,12,182,-0.31871280860000795,-0.14917252049401686,34,336,0,0,0,0.0067377642758041185,0.0030662056231594015,0.107624389726386
4,REFUGE,K_FREE-C,macro,336,-0.0036625567880912055,-0.0010225217337012094,-0.04498178085856619,0.038679242673900216,161,1,174,-0.1891987369378123,-0.08416360243831737,34,,,,,,,
4,REFUGE,G_BOUND-C,OD,336,-0.060315998054986976,-0.06458491138675027,-0.15268786086594655,0.033389710824249796,59,3,274,-0.30383823677569977,-0.19193426078481118,34,336,0,0,0,0.055774453195185224,0.06545417656911434,0.2075811676965548
4,REFUGE,G_BOUND-C,OC,336,0.0799288917137462,0.03556014841353816,-0.2944405275832007,0.43893577761058844,199,5,132,-0.7539669017588069,-0.4728785448847037,34,336,0,0,0,-0.052804889039635886,-0.03480185087457999,0.24009351850653057
4,REFUGE,G_BOUND-C,macro,336,0.009806446829379319,0.0008649851195252634,-0.21141923001156138,0.202877424542941,170,0,166,-0.4815923964194946,-0.29971646713104316,34,,,,,,,
4,REFUGE,G_CONST-C,OD,336,-0.061046025157034285,-0.06422573412835364,-0.14072918932274137,0.01420482756124275,47,1,288,-0.20101777757369765,-0.15923231232357454,34,336,0,0,0,0.05564663691696229,0.06273510171537611,0.18157118953676862
4,REFUGE,G_CONST-C,OC,336,0.0654184129375877,0.030747477126735756,-0.2750174989119558,0.36346538162264075,190,3,143,-0.6782132895266746,-0.3961868666332635,34,336,0,0,0,-0.04505476567957399,-0.026615020929843247,0.19765237310529812
4,REFUGE,G_CONST-C,macro,336,0.0021861938902767706,-0.0031855621971055292,-0.18908134509749708,0.16750859524099493,162,0,174,-0.4098778727199992,-0.2553937986364326,34,,,,,,,
4,REFUGE,G_SHUFFLE-C,OD,336,-0.06220789916564301,-0.06524297455556827,-0.1433523496587874,0.01610121106445095,49,3,284,-0.21108713399884405,-0.16407507637692487,34,336,0,0,0,0.05642410169806834,0.061659365590005066,0.1859863790859376
4,REFUGE,G_SHUFFLE-C,OC,336,0.06775656614485347,0.0382204632500327,-0.2554268148720007,0.3553670087869554,195,4,137,-0.6466778339424106,-0.3875654868764628,34,336,0,0,0,-0.04676127752966134,-0.02718714111064191,0.19106127053182093
4,REFUGE,G_SHUFFLE-C,macro,336,0.0027743334896045135,-0.0029331912667518445,-0.18049644988036295,0.16199865576905226,161,0,175,-0.4038349283391196,-0.25394487018306294,34,,,,,,,
4,REFUGE,G_GLOBAL-C,OD,336,-0.0920369586995422,-0.09577916434606037,-0.22979375003918112,0.03223479420733644,56,2,278,-0.4741933046228719,-0.28593672022356575,34,336,0,0,0,0.08356429128848082,0.09648585824953404,0.3010216725799838
4,REFUGE,G_GLOBAL-C,OC,336,0.09377368035804765,0.05529246965522705,-0.3392947097995813,0.5008670777391588,201,6,129,-0.8551224554554038,-0.5450190349923429,34,336,0,0,0,-0.05935348688349353,-0.039655709092800695,0.2875463630371283
4,REFUGE,G_GLOBAL-C,macro,336,0.000868360829252556,-0.001078584118596737,-0.26226158783982934,0.22733385927855565,165,0,171,-0.5726226583751548,-0.3685066610765371,34,,,,,,,
4,REFUGE,MT_RP-MT,OD,336,0.019192831120820302,0.012281271032821284,-0.04956955206694147,0.09924138113865388,192,22,122,-0.25369930860407175,-0.10338736753127425,34,336,0,0,0,-0.012563589688373154,-0.002000950081145536,0.14681760035421035
4,REFUGE,MT_RP-MT,OC,336,-0.09226666685210042,-0.011340380789981452,-0.674985603049405,0.4619045105977826,144,20,172,-1.417798450878005,-0.9357723225358265,34,336,0,0,0,0.06638072122659586,0.02846391779109636,0.5106087723776501
4,REFUGE,MT_RP-MT,macro,336,-0.03653691786564008,-0.0025708402392410346,-0.327526767346642,0.2679067850221428,147,17,172,-0.7361772228597352,-0.47308492426193866,34,,,,,,,
4,REFUGE,FT_RP-FT,OD,336,0.009763809010846839,0.006241389361522076,-0.040097597768512516,0.060433850796454136,192,26,118,-0.17792924770442253,-0.07765042853504865,34,336,0,0,0,-0.002757759856908252,0.0007101711445738346,0.12758804961477607
4,REFUGE,FT_RP-FT,OC,336,0.03978028255822767,0.006221905363584801,-0.3192965507105905,0.4925851671857884,172,21,143,-0.9404012829208774,-0.47855847964295395,34,336,0,0,0,-0.0008516162831135506,0.0,0.3013399580582539
4,REFUGE,FT_RP-FT,macro,336,0.024772045784537528,0.002560580735561091,-0.15069048096798543,0.2294155019270161,176,18,142,-0.46634902880999807,-0.23140576289353257,34,,,,,,,
4,REFUGE,MT_RP-RP,OD,336,-0.5258702650736896,-0.6356170964682162,-1.5459111061746411,0.688065102711588,82,6,248,-2.6950518166098836,-1.846277262696739,34,336,0,0,0,0.46777655834285037,0.5571054790491439,1.8839251675221032
4,REFUGE,MT_RP-RP,OC,336,0.3943533264537033,0.2892674779441218,-1.3799599462299028,1.9156552108292424,203,10,123,-3.575148013969043,-1.7636352456813997,34,336,0,0,0,-0.22398787564841993,-0.1480599449999105,0.8638604648828094
4,REFUGE,MT_RP-RP,macro,336,-0.06575846930999327,-0.038743622688552914,-1.198008828707675,1.1301813731010801,138,5,193,-2.480964851343459,-1.5032570628613136,34,,,,,,,
4,REFUGE,FT_RP-RP,OD,336,-1.535062158805203,-2.168029132866084,-4.008290632177847,0.9363333583982725,69,6,261,-6.125508749352249,-4.7629225951232605,34,336,0,0,0,1.4655922317404506,1.9788178424842262,5.693311163659539
4,REFUGE,FT_RP-RP,OC,336,0.17378957496631214,0.0,-5.157917519772437,4.834938065838912,164,9,163,-13.077560241347697,-6.8290116323232075,34,336,0,0,0,-0.2084536650816434,-0.004901826671734888,3.025392505966126
4,REFUGE,FT_RP-RP,macro,336,-0.680636291919445,-0.22385720546396204,-4.086416129140503,2.6068202720077926,115,5,216,-8.233978813904352,-5.093394553699677,34,,,,,,,
4,REFUGE,MT-FT,OD,336,0.9997628716215397,1.3083376838803007,-0.292281499359931,2.57478982667374,260,25,51,-7.523467308390752,-1.9477665185199324,34,336,0,0,0,-0.9880098435661353,-1.1410271605489077,2.115731126479921
4,REFUGE,MT-FT,OC,336,0.3526107008977193,0.0,-2.729439102930903,4.040353110608258,158,32,146,-9.527173634440366,-4.65358434289591,34,336,0,0,0,-0.08276654807648595,0.0,2.4899301367575566
4,REFUGE,MT-FT,macro,336,0.6761867862596295,0.47308493941203844,-1.2788504147171642,2.9043088852065413,222,21,93,-8.525320471415554,-2.609334316950425,34,,,,,,,
4,REFUGE,MT_RP-FT_RP,OD,336,1.0091918937315132,1.2862279012636146,-0.36907297240988957,2.628688040425825,257,22,57,-7.504357265661055,-2.0272254948056654,34,336,0,0,0,-0.9978156733976002,-1.1670019580053137,2.1969983531593975
4,REFUGE,MT_RP-FT_RP,OC,336,0.2205637514873912,0.0,-3.1183073183162433,4.106779665397031,161,27,148,-9.705400615973836,-5.001439181803419,34,336,0,0,0,-0.015534210566776554,0.0,2.657278481720143
4,REFUGE,MT_RP-FT_RP,macro,336,0.6148778226094518,0.39372282008550696,-1.4665287755455003,3.015038273834575,216,16,104,-8.60487894081745,-2.7921762213651373,34,,,,,,,
4,REFUGE,KDG-K_ALL,OD,336,-0.002046436637464669,9.802941620673522e-05,-0.04244061843318714,0.03695257717686862,168,6,162,-0.16474980546354878,-0.07206230165794195,34,336,0,0,0,-0.0026524275985785935,-0.00037259843597015063,0.08405203275226973
4,REFUGE,KDG-K_ALL,OC,336,0.0015102749631012164,0.0,-0.06399879008663345,0.06472238644463224,160,20,156,-0.23929849550786697,-0.10262148617530015,34,336,0,0,0,-0.002801249886994099,-0.0020274218478362194,0.07025337557077088
4,REFUGE,KDG-K_ALL,macro,336,-0.0002680808371820815,5.438056838169558e-05,-0.04124598312419403,0.03865745074915217,168,3,165,-0.18265397676013873,-0.07079266058949511,34,,,,,,,
4,REFUGE,KDG-K_MAG,OD,336,0.017558433702243255,0.017754297459138257,-0.08842822629274161,0.1423988866136816,196,3,137,-0.3245315292930151,-0.1694209323779025,34,336,0,0,0,-0.015227419668531847,-0.012158510678675682,0.18825792206511877
4,REFUGE,KDG-K_MAG,OC,336,-0.02562145529185051,-0.008360007636842859,-0.21968801626491286,0.13909679684063758,146,6,184,-0.9056221882293713,-0.3246910055340865,34,336,0,0,0,0.005508766406638705,0.007656333639779689,0.1773329028017867
4,REFUGE,KDG-K_MAG,macro,336,-0.004031510794803486,0.0001572273981231831,-0.12427036953273629,0.11533381727187875,168,0,168,-0.5388276287826899,-0.20602873797785293,34,,,,,,,
4,REFUGE,KDG-K_FREE,OD,336,0.016506594094502686,0.012148737306078017,-0.08986291032967442,0.1281564708100258,206,4,126,-0.261253948670892,-0.15216349655390318,34,336,0,0,0,-0.015234411639980147,-0.010419928615981622,0.1699468653889602
4,REFUGE,KDG-K_FREE,OC,336,-0.017368478526752232,-0.01012893373734669,-0.1965111975124667,0.1308992649999452,151,4,181,-0.7436292299622949,-0.299309378330377,34,336,0,0,0,0.0006014549380728455,0.003869048169546474,0.16639832135867408
4,REFUGE,KDG-K_FREE,macro,336,-0.0004309422161251353,0.0030840243169294457,-0.11884257079933236,0.10921982219245785,176,0,160,-0.4473626858962021,-0.1886728846094215,34,,,,,,,
4,REFUGE,G_BOUND-G_CONST,OD,336,0.0007300271020473026,0.001102217587445331,-0.0344282666784379,0.03354814967082009,172,9,155,-0.13678277661923754,-0.0604431877985485,34,336,0,0,0,0.00012781627822293031,0.0,0.09021771065543822
4,REFUGE,G_BOUND-G_CONST,OC,336,0.014510478776158504,0.010831799606991765,-0.05686181865551809,0.09461901053937627,199,15,122,-0.1805521856591219,-0.09162670136982223,34,336,0,0,0,-0.0077501233600618825,-0.0037854111769228815,0.05811144975749075
4,REFUGE,G_BOUND-G_CONST,macro,336,0.0076202529391025476,0.006337197419914453,-0.032800409352817805,0.05226104914642371,203,4,129,-0.13458575345188795,-0.056291706920033435,34,,,,,,,
4,REFUGE,G_BOUND-G_SHUFFLE,OD,336,0.0018919011106560293,0.0014746544741428558,-0.029623129191208575,0.03101681608861928,173,11,152,-0.11900558987937293,-0.05133953318072465,34,336,0,0,0,-0.0006496485028831096,-0.0008784346453984959,0.06793782171347763
4,REFUGE,G_BOUND-G_SHUFFLE,OC,336,0.012172325568892736,0.008856532747905654,-0.0645975003403132,0.09523398700670982,191,13,132,-0.22655072555740619,-0.10773375680468629,34,336,0,0,0,-0.006043611509974539,-0.002638210492157178,0.06712677628329197
4,REFUGE,G_BOUND-G_SHUFFLE,macro,336,0.007032113339774805,0.007525172286981796,-0.037287181272693815,0.052074182554134874,199,4,133,-0.11881094029903005,-0.06186305244065206,34,,,,,,,
4,REFUGE,G_BOUND-G_GLOBAL,OD,336,0.03172096064455524,0.030302091578587875,-0.010026635230775405,0.08030162194664348,270,12,54,-0.09322564528665422,-0.03745020850667302,34,336,0,0,0,-0.027789838093295587,-0.025897758836071816,0.07326606947596345
4,REFUGE,G_BOUND-G_GLOBAL,OC,336,-0.013844788644301446,-0.011226645612555375,-0.07433893843478145,0.05247591603434465,118,24,194,-0.14938620194444585,-0.10040370730551307,34,336,0,0,0,0.006548597843857648,0.004805633088192707,0.06943804219040128
4,REFUGE,G_BOUND-G_GLOBAL,macro,336,0.008938086000126763,0.005088997684016272,-0.029569534985651735,0.059007788855525156,209,10,117,-0.09654047017735312,-0.051856663026257875,34,,,,,,,
4,ORIGA,RP-C,OD,586,0.005236883702289935,0.006523713849299062,-0.11750084354512635,0.11894897239624891,318,0,268,-0.3379721777730049,-0.17130886952775592,59,586,0,0,0,-0.005860268903762291,0.005799232161677992,0.26244833613145807
4,ORIGA,RP-C,OC,586,0.4718342569392924,0.3424225189159358,-0.19044365754928294,1.5174777579003262,485,0,101,-1.9004972045720603,-0.8226393385146267,59,586,0,0,0,-0.26384099698910923,-0.14118765250674414,0.7294318822899378
4,ORIGA,RP-C,macro,586,0.23853557032079137,0.18114881927859816,-0.13348209637253916,0.7564799798143285,472,0,114,-1.1192346911725215,-0.44180641707162543,59,,,,,,,
4,ORIGA,MT-C,OD,586,-1.958582219414887,-2.0039919512674533,-3.8213642718704532,-0.15147882946555113,43,0,543,-8.015906694372976,-4.651741161465877,59,586,0,0,0,2.0436375913911773,2.0422767872824137,5.137441277690237
4,ORIGA,MT-C,OC,586,-1.9555548859626029,-2.0192304099688476,-5.0936196563913985,1.0579411058182553,99,0,487,-11.420930838326077,-7.032349401533866,59,586,0,0,0,0.8760241679379248,0.8447879811481931,3.642199974760151
4,ORIGA,MT-C,macro,586,-1.9570685526887448,-1.8885655698464565,-4.32896933138851,0.07324909297671267,65,0,521,-8.565157330900275,-5.64984459735635,59,,,,,,,
4,ORIGA,MT_RP-C,OD,586,-1.957488579961677,-2.0070700084563797,-3.81431999258825,-0.17212467334061787,40,0,546,-7.742577217753954,-4.55937517208109,59,586,0,0,0,2.0439572790784557,2.0545126686632056,5.011839051186351
4,ORIGA,MT_RP-C,OC,586,-1.4336387074405905,-1.126031051625681,-4.265717026444799,1.2075076876815027,126,0,460,-10.541838238860862,-6.324302598544095,59,586,0,0,0,0.5813642141923407,0.46357325027594065,3.401485612761877
4,ORIGA,MT_RP-C,macro,586,-1.6955636437011339,-1.4728439964799778,-4.003136318050965,0.15888658043247683,69,0,517,-8.211196494375761,-5.25511980864111,59,,,,,,,
4,ORIGA,FT-C,OD,586,-6.5702372995735265,-5.8597795137213415,-13.131824659997287,-0.48910903404041917,20,0,566,-28.097608191901756,-17.61370366483367,59,586,0,0,0,6.999129352468611,6.174659981186548,20.143123854104058
4,ORIGA,FT-C,OC,586,-7.5538234977353,-6.914768006941244,-19.077650702605442,0.6535409145043913,71,0,515,-46.51541837840951,-26.277195668826927,59,586,0,0,0,3.4674398294123345,3.022361977588284,12.38398509073135
4,ORIGA,FT-C,macro,586,-7.062030398654413,-6.202103351260169,-15.436907107361993,-0.2590786598097472,39,0,547,-36.21997828580521,-21.51309012961251,59,,,,,,,
4,ORIGA,FT_RP-C,OD,586,-6.614952995894821,-5.927525814658996,-13.232866736645688,-0.4901065847346453,20,0,566,-28.272349082372173,-17.681413035022572,59,586,0,0,0,7.0359010786968215,6.199790832115886,20.17065046825349
4,ORIGA,FT_RP-C,OC,586,-7.077789933404129,-6.169310202123107,-18.886424440933308,0.8829849803996703,74,0,512,-46.841128762844995,-25.80918161193735,59,586,0,0,0,3.2341045460383238,2.7168416272072413,12.378400341460923
4,ORIGA,FT_RP-C,macro,586,-6.846371464649475,-5.906486315997395,-15.259057826882765,-0.1994046894606749,39,0,547,-35.82813001999274,-21.334907219762883,59,,,,,,,
4,ORIGA,KDG-C,OD,586,0.15957769377883704,0.13035985068912126,-0.0308363761052588,0.3922016275890894,494,1,91,-0.2748578596458717,-0.09667242827817046,59,586,0,0,0,-0.17400680085990897,-0.12749685826971335,0.2029476040544638
4,ORIGA,KDG-C,OC,586,0.16595201557942862,0.14318266492454046,-0.22031779004110796,0.5643796105640919,405,1,180,-0.7855685987382288,-0.41236392446201703,59,586,0,0,0,-0.07508374865692213,-0.049987172116605194,0.3761748786689831
4,ORIGA,KDG-C,macro,586,0.1627648546791328,0.13295670101450274,-0.09216526912536604,0.44879878798104733,450,0,136,-0.4507419290329384,-0.20131394737487127,59,,,,,,,
4,ORIGA,K_ALL-C,OD,586,0.14460052812058244,0.11227646157601079,-0.041589995186885886,0.35365236560056523,480,0,106,-0.24191001541201684,-0.09614058176719441,59,586,0,0,0,-0.1553590763449728,-0.10541877504562613,0.1951402742679019
4,ORIGA,K_ALL-C,OC,586,0.15578944947807835,0.13981708554698935,-0.2770258467408415,0.558057829532449,402,0,184,-0.8943722590983416,-0.4325353849290372,59,586,0,0,0,-0.06997001844782583,-0.05032178938499565,0.3868686303603775
4,ORIGA,K_ALL-C,macro,586,0.15019498879933066,0.12835580111421607,-0.11680873114280343,0.42682773346039427,431,0,155,-0.46446045757623233,-0.21330327199583476,59,,,,,,,
4,ORIGA,K_MAG-C,OD,586,0.009932779352960951,0.007936168526734289,-0.008790080670223466,0.031201236227706985,407,7,172,-0.03788499392218814,-0.016684777924655156,59,586,0,0,0,-0.011762536123485092,-0.007552553843895193,0.060330585741826225
4,ORIGA,K_MAG-C,OC,586,0.0030314633073533176,0.0009535296958684825,-0.038603608554210744,0.04451699893811001,296,20,270,-0.12083954107345862,-0.057276207706061094,59,586,0,0,0,-0.0024087942737038167,-0.00012934631646865924,0.08825117112240272
4,ORIGA,K_MAG-C,macro,586,0.006482121330157197,0.0035987951169491605,-0.018582910296516264,0.034700091683984025,352,0,234,-0.07804255757605238,-0.03057500922498077,59,,,,,,,
4,ORIGA,K_FREE-C,OD,586,0.03091093334218043,0.022431462202676666,-0.01795038404621696,0.0882039425802228,449,2,135,-0.11055983959069593,-0.03638473185344286,59,586,0,0,0,-0.03545769325726376,-0.023153391324565398,0.09505614391296664
4,ORIGA,K_FREE-C,OC,586,0.07678370966447691,0.06623821061603752,-0.0688030225586278,0.22624684375174564,454,1,131,-0.40431327213923396,-0.14079623496944693,59,586,0,0,0,-0.04060218318880694,-0.02055690714066305,0.14367940525075212
4,ORIGA,K_FREE-C,macro,586,0.05384732150332882,0.04777951429627558,-0.03818258301640509,0.14991098074649822,456,0,130,-0.2073937839779716,-0.07455989861645482,59,,,,,,,
4,ORIGA,G_BOUND-C,OD,586,-0.17508347078264305,-0.17554820752351263,-0.37911661703721733,-0.0021681124279360198,58,0,528,-0.5897685217463255,-0.44143200545817135,59,586,0,0,0,0.1886081543589986,0.16590528035178398,0.6361382764898099
4,ORIGA,G_BOUND-C,OC,586,-0.30859226288160174,-0.24430276911808768,-0.9687144578399975,0.14844597182142039,102,1,483,-1.6798911027199215,-1.239609202234255,59,586,0,0,0,0.16090330373204592,0.10265393006670909,0.9290574994594188
4,ORIGA,G_BOUND-C,macro,586,-0.24183786683212233,-0.22747943989661068,-0.6228012945415862,0.02914147444934012,72,0,514,-1.0657729838714491,-0.7710797521935107,59,,,,,,,
4,ORIGA,G_CONST-C,OD,586,-0.2035840265818437,-0.20532776976395772,-0.41549035187604666,-0.017143477241543525,49,0,537,-0.7813203816458891,-0.498882829402111,59,586,0,0,0,0.21769534790579043,0.18930372546006602,0.7111703289299585
4,ORIGA,G_CONST-C,OC,586,-0.29058800280288316,-0.24575584237390147,-0.9739246962360171,0.17846090240828394,107,0,479,-1.7596935455300833,-1.1875026447494579,59,586,0,0,0,0.14739783212040988,0.10191049731728974,0.8313113807564919
4,ORIGA,G_CONST-C,macro,586,-0.24708601469236383,-0.23314767683557114,-0.6268350161264813,0.047844778566275004,77,0,509,-1.0886040842607692,-0.765664830554975,59,,,,,,,
4,ORIGA,G_SHUFFLE-C,OD,586,-0.19820754169948468,-0.19761171727121218,-0.4018381290154138,-0.014810786283547817,51,0,535,-0.6925821122568232,-0.4906445784968189,59,586,0,0,0,0.20960835305504547,0.1817436603082383,0.6885058856329626
4,ORIGA,G_SHUFFLE-C,OC,586,-0.27740029183077436,-0.2305564997974796,-0.9525770850354498,0.2127270786942026,110,0,476,-1.7238661535058597,-1.1735723549954318,59,586,0,0,0,0.14020752969039707,0.09399671823723921,0.8293959074496903
4,ORIGA,G_SHUFFLE-C,macro,586,-0.23780391676512955,-0.22175557972521354,-0.618264319900258,0.05379602887268797,80,0,506,-1.1098800165221467,-0.7578412276999988,59,,,,,,,
4,ORIGA,G_GLOBAL-C,OD,586,-0.2140212418100875,-0.21418473284748885,-0.4754526282616689,-8.6039713681485e-05,59,0,527,-0.7896367001037685,-0.5566484909393282,59,586,0,0,0,0.22243160542689325,0.2023610808917624,0.763504396510586
4,ORIGA,G_GLOBAL-C,OC,586,-0.3295188703873067,-0.2684432073997739,-1.0980890739198002,0.1961766459729064,103,0,483,-1.8835026292763346,-1.3738548941586708,59,586,0,0,0,0.16857582226837908,0.1076787969261166,1.0228305733517404
4,ORIGA,G_GLOBAL-C,macro,586,-0.27177005609869703,-0.244796803759173,-0.7178505083848263,0.03766251748896221,73,0,513,-1.2490661371717615,-0.8852480595567326,59,,,,,,,
4,ORIGA,MT_RP-MT,OD,586,0.0010936394532100175,6.274722301191638e-05,-0.11205484807559896,0.11351309802478671,293,1,292,-0.41314533392822206,-0.16106782396096503,59,586,0,0,0,0.00031968768727835774,0.018959074216516214,0.25921589063582795
4,ORIGA,MT_RP-MT,OC,586,0.5219161785220123,0.43712388631509946,-0.08814750182054021,1.3853936479044149,511,0,75,-1.686008672782846,-0.589421121211256,59,586,0,0,0,-0.2946599537455842,-0.17085136479925467,0.6294775653543849
4,ORIGA,MT_RP-MT,macro,586,0.261504908987611,0.2244633855995659,-0.061042176373671264,0.6813720495826237,510,0,76,-0.8661252675040809,-0.31414715739262933,59,,,,,,,
4,ORIGA,FT_RP-FT,OD,586,-0.04471569632129404,-0.03613506175325076,-0.1881487214074662,0.08654874516913491,206,1,379,-0.542996421525177,-0.2788819447633669,59,586,0,0,0,0.03677172622821117,0.0199144575085759,0.5391146613344653
4,ORIGA,FT_RP-FT,OC,586,0.4760335643311708,0.342396980760179,-0.027554369405036194,1.2987033890228206,520,0,66,-1.0631717520443895,-0.2705802450866939,59,586,0,0,0,-0.23333528337401105,-0.12765782903525213,0.5146598582296551
4,ORIGA,FT_RP-FT,macro,586,0.21565893400493819,0.15570271865352203,-0.0701411636263749,0.6234189811346158,489,0,97,-0.5320677187768963,-0.1920542874786438,59,,,,,,,
4,ORIGA,MT_RP-RP,OD,586,-1.9627254636639668,-1.9923258259908927,-3.859084186431244,-0.15691425408321802,43,0,543,-7.681982826669187,-4.650872237089067,59,586,0,0,0,2.049817547982218,2.0526571019261795,5.1901687921186745
4,ORIGA,MT_RP-RP,OC,586,-1.905472964379883,-2.0099511559197536,-4.9902389130549505,1.3317315075041969,105,0,481,-12.489677749911882,-7.015133813427157,59,586,0,0,0,0.8452052111814499,0.8226627058084262,3.6616705238693927
4,ORIGA,MT_RP-RP,macro,586,-1.934099214021925,-1.9234844896432068,-4.325312468827513,0.19223529709642695,67,0,519,-8.711609903223705,-5.631891467582196,59,,,,,,,
4,ORIGA,FT_RP-RP,OD,586,-6.620189879597111,-5.91255160786584,-13.229451400968129,-0.49155245525170366,21,0,565,-28.03122361579988,-17.7153078337931,59,586,0,0,0,7.041761347600583,6.213106717896678,20.27504734821336
4,ORIGA,FT_RP-RP,OC,586,-7.549624190343422,-6.9193400839161034,-19.144461907002444,0.9624670569174598,77,0,509,-47.33763373121619,-26.488032895496627,59,586,0,0,0,3.497945543027433,3.0495149982105083,12.65875769876482
4,ORIGA,FT_RP-RP,macro,586,-7.084907034970267,-6.127433605616279,-15.544723801644427,-0.2480242148318934,40,0,546,-36.666456458747376,-21.68360971313817,59,,,,,,,
4,ORIGA,MT-FT,OD,586,4.61165508015864,3.9357743469299713,0.16696729113172548,9.438470643610414,572,0,14,-4.248967537913195,-0.1964431135321331,59,586,0,0,0,-4.955491761077433,-4.0671502566641795,0.30168617473122866
4,ORIGA,MT-FT,OC,586,5.5982686117726965,4.738642085688199,-0.0008450728696207666,13.863877048403182,526,1,59,-13.209989115109755,-2.9114703259781365,59,586,0,0,0,-2.5914156614744095,-2.195903522244601,2.161767023224417
4,ORIGA,MT-FT,macro,586,5.1049618459656685,4.47295926200717,0.06898778275843398,11.229908529280795,554,0,32,-5.2468560023657185,-0.8639109225157109,59,,,,,,,
4,ORIGA,MT_RP-FT_RP,OD,586,4.657464415933145,3.9724467510516,0.18007202698215874,9.49054684202289,572,0,14,-4.453040067565295,-0.2191613485064417,59,586,0,0,0,-4.991943799618365,-4.122388549584516,0.3331530350008791
4,ORIGA,MT_RP-FT_RP,OC,586,5.6441512259635385,4.871490580653093,-0.06521932980794731,14.042662754702427,522,0,64,-12.872009193436462,-3.2062225203376764,59,586,0,0,0,-2.652740331845983,-2.317507414073722,2.3633690042479523
4,ORIGA,MT_RP-FT_RP,macro,586,5.15080782094834,4.54715356013905,0.05851085359521724,11.257953458296921,554,0,32,-5.165168920913976,-0.974827991915355,59,,,,,,,
4,ORIGA,KDG-K_ALL,OD,586,0.014977165658254613,0.010330526072166446,-0.04217955794819095,0.07975403839742823,351,1,234,-0.1889173003259692,-0.07474612662239469,59,586,0,0,0,-0.01864772451493615,-0.0091221525377434,0.15714222306953354
4,ORIGA,KDG-K_ALL,OC,586,0.01016256610135023,0.003744050008946953,-0.09111509208479807,0.11805248705512583,306,3,277,-0.30044751822814186,-0.13823371942837262,59,586,0,0,0,-0.005113730209096303,-0.002409371993410403,0.17838942560221116
4,ORIGA,KDG-K_ALL,macro,586,0.012569865879802147,0.005978894265662449,-0.056357815587176896,0.08698669929773084,327,0,259,-0.21913542966510713,-0.09174170517027895,59,,,,,,,
4,ORIGA,KDG-K_MAG,OD,586,0.1496449144258761,0.12010333519906213,-0.028734046912520794,0.36686061300580386,487,0,99,-0.3086891077060172,-0.09500247828582634,59,586,0,0,0,-0.16224426473642387,-0.1155450654708643,0.21115560584229195
