order,subset,domain,arm,n,OD,OC,macro
2,p1_extension_dev,REFUGE_Valid,C,32,82.278952610004,63.44138950220764,72.86017105610581
2,p1_extension_dev,REFUGE_Valid,C_PER256,32,87.10086296495007,67.42081985915199,77.26084141205104
2,p1_extension_dev,REFUGE_Valid,C_SENS,32,82.278952610004,63.44138950220764,72.86017105610581
2,p1_extension_dev,REFUGE_Valid,C_PCA_GLOBAL,32,81.83797486428463,63.26644694529799,72.55221090479131
2,p1_extension_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,81.8469713165461,63.28671268115773,72.56684199885193
2,p1_extension_dev,REFUGE_Valid,C_PCA_REGION,32,81.96033604104022,62.69882801911708,72.32958203007865
2,p1_extension_dev,Drishti_GS,C,32,91.06409108771997,66.89223253062296,78.97816180917147
2,p1_extension_dev,Drishti_GS,C_PER256,32,87.81609767565826,65.35882031575662,76.58745899570744
2,p1_extension_dev,Drishti_GS,C_SENS,32,91.06409108771997,66.89223253062296,78.97816180917147
2,p1_extension_dev,Drishti_GS,C_PCA_GLOBAL,32,91.14050601836213,66.88470850251883,79.01260726044049
2,p1_extension_dev,Drishti_GS,C_PCA_SHUFFLED,32,91.1391057803219,66.87413561598717,79.00662069815453
2,p1_extension_dev,Drishti_GS,C_PCA_REGION,32,91.04729798759973,67.38539573198291,79.21634685979132
2,all_dev,REFUGE,C,400,90.24474157803263,82.91494128569155,86.57984143186209
2,all_dev,REFUGE,C_PER256,400,87.70715313699735,82.99876042040894,85.35295677870316
2,all_dev,REFUGE,C_SENS,400,90.24474157803263,82.91494128569155,86.57984143186209
2,all_dev,REFUGE,C_PCA_GLOBAL,400,90.31081769953035,82.883772501439,86.59729510048469
2,all_dev,REFUGE,C_PCA_SHUFFLED,400,90.3095610265338,82.88466059576936,86.59711081115158
2,all_dev,REFUGE,C_PCA_REGION,400,90.22534920649476,82.79273194273806,86.5090405746164
