assd,assd_undefined,assd_valid,channel,dice,domain,job,method,n,order,seed
17.268115312036578,0,736,OD,0.8197180933188495,REFUGE_Valid,C_CTTA_FIXED_LR_20260908_order1,C_CTTA_FIXED_LR,736,1,20260908
26.596930333556013,0,37,OC,0.6266875475021351,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,37,0,20260907
13.453069762246145,0,37,OD,0.877015274398476,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,37,0,20260907
20.188969576027745,0,586,OC,0.6529508408286007,ORIGA,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,586,0,20260907
19.582079343980254,0,586,OD,0.819769999245805,ORIGA,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,586,0,20260907
7.68309412325399,0,336,OC,0.8296832033408206,REFUGE,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,336,0,20260907
11.71414278490373,0,336,OD,0.8770437753726564,REFUGE,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,336,0,20260907
14.731212278083003,0,736,OC,0.653613792718653,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,736,0,20260907
15.047601624245877,0,736,OD,0.8530035888751065,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260907_order0,G_CTTA_RELEASE_TRANSFER,736,0,20260907
27.14461799708481,0,37,OC,0.6091963756636153,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,37,1,20260907
15.759251723745596,0,37,OD,0.8539033317939853,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,37,1,20260907
21.406371840483104,0,586,OC,0.6296088684736925,ORIGA,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,586,1,20260907
20.00610795927332,0,586,OD,0.8142651332029203,ORIGA,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,586,1,20260907
7.4328723932653755,0,336,OC,0.8349046242656999,REFUGE,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,336,1,20260907
8.535334449653202,0,336,OD,0.903881157280643,REFUGE,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,336,1,20260907
14.37800101011767,0,736,OC,0.6623084251304597,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,736,1,20260907
17.610844225273947,0,736,OD,0.8589149168856595,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260907_order1,G_CTTA_RELEASE_TRANSFER,736,1,20260907
26.658347461472296,0,37,OC,0.6256827040640203,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,37,0,20260908
13.64104460158114,0,37,OD,0.8749165651796937,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,37,0,20260908
20.107355180450444,0,586,OC,0.6543470465598653,ORIGA,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,586,0,20260908
19.67953188879802,0,586,OD,0.8191883754709838,ORIGA,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,586,0,20260908
7.6691295178474626,0,336,OC,0.8299418574168065,REFUGE,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,336,0,20260908
12.078110560987325,0,336,OD,0.8741048720785596,REFUGE,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,336,0,20260908
14.568389249678546,0,736,OC,0.6558276094962786,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,736,0,20260908
15.215435152666457,0,736,OD,0.8570785815673307,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260908_order0,G_CTTA_RELEASE_TRANSFER,736,0,20260908
27.126378908186535,0,37,OC,0.6094606111674215,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,37,1,20260908
15.678573012716354,0,37,OD,0.8547236116462388,Drishti_GS,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,37,1,20260908
21.20189767734751,0,586,OC,0.6336205694846633,ORIGA,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,586,1,20260908
19.786190305172898,0,586,OD,0.8167695676179488,ORIGA,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,586,1,20260908
7.419751998140919,0,336,OC,0.8354654095153222,REFUGE,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,336,1,20260908
8.49153133057315,0,336,OD,0.9043478668250119,REFUGE,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,336,1,20260908
14.392614537758277,0,736,OC,0.6625667068563206,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,736,1,20260908
17.787013298800435,0,736,OD,0.8585935245116623,REFUGE_Valid,G_CTTA_RELEASE_TRANSFER_20260908_order1,G_CTTA_RELEASE_TRANSFER,736,1,20260908
24.36197245327172,0,37,OC,0.6289980486229534,Drishti_GS,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,37,0,
17.092493150600152,0,37,OD,0.8386385127761768,Drishti_GS,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,37,0,
29.77041580634575,86,500,OC,0.3646301605852443,ORIGA,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,586,0,
30.196976623371594,0,586,OD,0.6983706878624707,ORIGA,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,586,0,
8.657649105912121,1,335,OC,0.7849053659064704,REFUGE,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,336,0,
12.686314132966084,0,336,OD,0.8630737610929213,REFUGE,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,336,0,
13.203247889972243,36,700,OC,0.5284811077800978,REFUGE_Valid,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,736,0,
52.23809299549114,0,736,OD,0.7489488898626976,REFUGE_Valid,N_SOURCE_EVAL_order0,N_SOURCE_EVAL,736,0,
24.36197245327172,0,37,OC,0.6289980486229534,Drishti_GS,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,37,1,
17.092493150600152,0,37,OD,0.8386385127761768,Drishti_GS,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,37,1,
29.77041580634575,86,500,OC,0.3646301605852443,ORIGA,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,586,1,
30.196976623371594,0,586,OD,0.6983706878624707,ORIGA,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,586,1,
8.657649105912121,1,335,OC,0.7849053659064704,REFUGE,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,336,1,
12.686314132966084,0,336,OD,0.8630737610929213,REFUGE,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,336,1,
13.203247889972243,36,700,OC,0.5284811077800978,REFUGE_Valid,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,736,1,
52.23809299549114,0,736,OD,0.7489488898626976,REFUGE_Valid,N_SOURCE_EVAL_order1,N_SOURCE_EVAL,736,1,
27.205343217097266,0,37,OC,0.6083616927485586,Drishti_GS,R7_C_FULL_order0,R7_C_FULL,37,0,
16.09048083396716,0,37,OD,0.8510677036908243,Drishti_GS,R7_C_FULL_order0,R7_C_FULL,37,0,
24.70573713882079,0,586,OC,0.5757775549959567,ORIGA,R7_C_FULL_order0,R7_C_FULL,586,0,
26.699684510400804,0,586,OD,0.7562378669715101,ORIGA,R7_C_FULL_order0,R7_C_FULL,586,0,
7.890316516655678,0,336,OC,0.8252525600964337,REFUGE,R7_C_FULL_order0,R7_C_FULL,336,0,
12.18469405328652,0,336,OD,0.8750871573293687,REFUGE,R7_C_FULL_order0,R7_C_FULL,336,0,
14.390755362216382,0,736,OC,0.6660459395526502,REFUGE_Valid,R7_C_FULL_order0,R7_C_FULL,736,0,
24.003735354850292,0,736,OD,0.8485167827701929,REFUGE_Valid,R7_C_FULL_order0,R7_C_FULL,736,0,
27.20399241097906,0,37,OC,0.6083715473840255,Drishti_GS,R7_C_FULL_order1,R7_C_FULL,37,1,
16.090749979791493,0,37,OD,0.8510666658134085,Drishti_GS,R7_C_FULL_order1,R7_C_FULL,37,1,
24.705875196979267,0,586,OC,0.575777290279574,ORIGA,R7_C_FULL_order1,R7_C_FULL,586,1,
26.699684510400804,0,586,OD,0.7562378669715101,ORIGA,R7_C_FULL_order1,R7_C_FULL,586,1,
7.890951216890671,0,336,OC,0.8252504007154473,REFUGE,R7_C_FULL_order1,R7_C_FULL,336,1,
12.184650320496404,0,336,OD,0.8750862174051216,REFUGE,R7_C_FULL_order1,R7_C_FULL,336,1,
14.390834109427495,0,736,OC,0.6660450816731465,REFUGE_Valid,R7_C_FULL_order1,R7_C_FULL,736,1,
24.003753114963494,0,736,OD,0.8485164252317032,REFUGE_Valid,R7_C_FULL_order1,R7_C_FULL,736,1,
27.193363886146724,0,37,OC,0.6084915320365367,Drishti_GS,R7_C_STATIC_order0,R7_C_STATIC,37,0,
16.090679244960405,0,37,OD,0.8510414985199851,Drishti_GS,R7_C_STATIC_order0,R7_C_STATIC,37,0,
24.702340126605222,0,586,OC,0.5758941513511898,ORIGA,R7_C_STATIC_order0,R7_C_STATIC,586,0,
26.70466291110464,0,586,OD,0.7562214274778157,ORIGA,R7_C_STATIC_order0,R7_C_STATIC,586,0,
7.890552738818998,0,336,OC,0.8252532826705551,REFUGE,R7_C_STATIC_order0,R7_C_STATIC,336,0,
12.18282062318298,0,336,OD,0.8750766576987774,REFUGE,R7_C_STATIC_order0,R7_C_STATIC,336,0,
14.395710703568463,0,736,OC,0.6659326528599564,REFUGE_Valid,R7_C_STATIC_order0,R7_C_STATIC,736,0,
24.001028669855234,0,736,OD,0.8485101740501322,REFUGE_Valid,R7_C_STATIC_order0,R7_C_STATIC,736,0,
27.193363886146724,0,37,OC,0.6084915320365367,Drishti_GS,R7_C_STATIC_order1,R7_C_STATIC,37,1,
16.090679244960405,0,37,OD,0.8510414985199851,Drishti_GS,R7_C_STATIC_order1,R7_C_STATIC,37,1,
24.702340126605222,0,586,OC,0.5758941513511898,ORIGA,R7_C_STATIC_order1,R7_C_STATIC,586,1,
26.70466291110464,0,586,OD,0.7562214274778157,ORIGA,R7_C_STATIC_order1,R7_C_STATIC,586,1,
7.890552738818998,0,336,OC,0.8252532826705551,REFUGE,R7_C_STATIC_order1,R7_C_STATIC,336,1,
12.18282062318298,0,336,OD,0.8750766576987774,REFUGE,R7_C_STATIC_order1,R7_C_STATIC,336,1,
14.395710703568463,0,736,OC,0.6659326528599564,REFUGE_Valid,R7_C_STATIC_order1,R7_C_STATIC,736,1,
24.001028669855234,0,736,OD,0.8485101740501322,REFUGE_Valid,R7_C_STATIC_order1,R7_C_STATIC,736,1,
27.03307980682023,0,37,OC,0.5949424360753256,Drishti_GS,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,37,0,20260907
16.665373706814457,0,37,OD,0.8443389029825333,Drishti_GS,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,37,0,20260907
27.36093023168998,7,579,OC,0.478335999057184,ORIGA,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,586,0,20260907
24.900053059228746,0,586,OD,0.7592744865509361,ORIGA,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,586,0,20260907
8.154463488951762,0,336,OC,0.8189458121785703,REFUGE,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,336,0,20260907
11.753538988190881,0,336,OD,0.872391498051297,REFUGE,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,336,0,20260907
9.740520968932763,0,736,OC,0.7430771148276286,REFUGE_Valid,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,736,0,20260907
20.55971077310151,0,736,OD,0.8294360738634876,REFUGE_Valid,VPTTA_NATIVE_20260907_order0,VPTTA_NATIVE,736,0,20260907
25.358270772925184,0,37,OC,0.638517053405568,Drishti_GS,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,37,1,20260907
15.339906823586357,0,37,OD,0.8577542948180586,Drishti_GS,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,37,1,20260907
27.842162513989532,18,568,OC,0.45759658168705064,ORIGA,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,586,1,20260907
24.455681301544814,0,586,OD,0.7604038559403286,ORIGA,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,586,1,20260907
8.245237440287067,0,336,OC,0.8113188389273106,REFUGE,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,336,1,20260907
12.167354786507973,0,336,OD,0.8644443349328773,REFUGE,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,336,1,20260907
10.323490015027362,0,736,OC,0.7371471389410863,REFUGE_Valid,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,736,1,20260907
23.250160191991718,0,736,OD,0.836253472418627,REFUGE_Valid,VPTTA_NATIVE_20260907_order1,VPTTA_NATIVE,736,1,20260907
27.03307980682023,0,37,OC,0.5949424360753256,Drishti_GS,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,37,0,20260908
16.665373706814457,0,37,OD,0.8443389029825333,Drishti_GS,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,37,0,20260908
27.36093023168998,7,579,OC,0.478335999057184,ORIGA,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,586,0,20260908
24.900053059228746,0,586,OD,0.7592744865509361,ORIGA,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,586,0,20260908
8.154463488951762,0,336,OC,0.8189458121785703,REFUGE,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,336,0,20260908
11.753538988190881,0,336,OD,0.872391498051297,REFUGE,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,336,0,20260908
9.740520968932763,0,736,OC,0.7430771148276286,REFUGE_Valid,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,736,0,20260908
20.55971077310151,0,736,OD,0.8294360738634876,REFUGE_Valid,VPTTA_NATIVE_20260908_order0,VPTTA_NATIVE,736,0,20260908
25.358270772925184,0,37,OC,0.638517053405568,Drishti_GS,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,37,1,20260908
15.339906823586357,0,37,OD,0.8577542948180586,Drishti_GS,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,37,1,20260908
27.842162513989532,18,568,OC,0.45759658168705064,ORIGA,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,586,1,20260908
24.455681301544814,0,586,OD,0.7604038559403286,ORIGA,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,586,1,20260908
8.245237440287067,0,336,OC,0.8113188389273106,REFUGE,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,336,1,20260908
12.167354786507973,0,336,OD,0.8644443349328773,REFUGE,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,336,1,20260908
10.323490015027362,0,736,OC,0.7371471389410863,REFUGE_Valid,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,736,1,20260908
23.250160191991718,0,736,OD,0.836253472418627,REFUGE_Valid,VPTTA_NATIVE_20260908_order1,VPTTA_NATIVE,736,1,20260908
